uid,mid,rating,ts
19,840,7.2,855176772
19,9682,5,855176962
19,96,6.1,855176849
19,10678,5.4,855177050
19,274,8.1,855176806
19,8872,6.5,855176849
19,16290,6.4,855177017
19,579,5.9,855176684
19,14405,4.9,855176628
19,138843,7.4,855176849
19,11637,5.2,855176628
19,226486,5,855176962
19,1584,6.7,855176722
19,9312,5.4,855176723
19,12153,6.3,855176806
19,65057,6.7,855177017
19,8326,6.7,855176989
19,35690,6.9,855176684
20,76203,7.9,1126539588
20,13497,6.2,1126539530
20,35688,6.1,1126539863
20,162,7.5,1126539575
20,296096,7.6,1126539842
20,103370,5.9,1126539534
20,1051,7.4,1126539515
20,376659,6.3,1126539592
20,10073,3.6,1126539560
20,16690,6.1,1126539506
20,273895,7.4,1126539851
20,14873,5.6,1126539710
20,8968,4.6,1126539523
20,9963,5.8,1126539519
20,15655,6.3,1126539924
20,21208,6.7,1126539602
20,272878,6.8,1126539808
20,9760,3.2,1126539801
20,314365,7.8,1126539606
20,13279,5.9,1126539826
20,1975,5.2,1126539586
20,33644,6,1126539549
20,1649,5.9,1126539815
20,9895,5.8,1126539891
20,9570,6.1,1126539543
20,27579,5.8,1126539896
20,16052,7,1126539610
20,40264,4.2,1126539870
21,1164,6.9,992189767
21,239678,6.5,992190159
21,14359,7,992189698
21,3989,6.6,992188845
21,76617,5.3,992188864
21,1710,6.4,992190271
21,4258,4.6,992189799
21,20391,6.2,992189418
21,10139,7.1,992189741
21,335778,5.7,992189726
21,9645,5.3,992188845
21,55465,6,992188814
21,617,6.3,992189647
21,19904,5.4,992189231
21,48289,6.3,992190071
21,243,7,992189682
21,6933,4.7,992189970
21,17182,5.8,992189017
21,8848,6.6,992189344
21,38,7.9,992189380
21,38303,6,992189970
21,1266,6.3,992189344
21,107985,6.7,992190044
21,14043,5.8,992189231
21,19901,6,992189938
21,34016,5.9,992189380
21,59860,6,992188493
21,10069,5.3,992189289
21,9588,6.5,992190290
21,12819,5.3,992188880
21,9954,5.2,992189325
21,10115,6.3,992189799
21,25132,5.1,992189446
21,577,6.7,992188493
21,328387,7.1,992190271
21,12690,6.3,992189780
21,9945,5.8,992189504
21,539,8.2,992190290
21,13596,5.4,992189626
21,226857,6.7,992189556
21,13159,5.6,992188814
21,47941,4.9,992189918
21,526,6.8,992190145
21,22796,6.5,992188523
21,2355,7.1,992189446
21,5915,7.8,992189488
21,9842,5.6,992189017
21,61012,5,992189472
21,755,6.9,992189325
21,13682,6.4,992188896
21,9089,6.3,992189994
21,9470,7.2,992189380
21,18357,4.3,992189418
21,7979,7.3,992189665
21,470,7.2,992189626
21,15644,5.8,992188814
21,9582,5.3,992189518
21,10642,5,992189017
21,22074,7,992190107
21,2428,6.5,992188880
21,290751,6.2,992188685
21,13805,3,992189289
21,4597,5.5,992189039
21,9414,6.5,992189536
21,63492,6.2,992189402
21,81796,5.8,992189994
21,10710,4.8,992189589
21,15092,5.9,992189251
21,11382,7,992189556
21,15005,6.1,992189647
21,8198,6.4,992190013
21,6963,6,992190044
21,15070,6.1,992189741
21,12797,6.4,992190028
21,17134,5.7,992190330
21,41402,6.7,992189682
21,18885,4.5,992190186
21,4953,6.2,992189626
21,10773,6.4,992189575
21,146198,5.6,992190330
21,2639,7.3,992189457
21,10563,5.4,992190290
21,295964,6.3,992189207
21,5971,5.6,992190290
21,9716,6.5,992189938
21,11835,6.5,992189289
21,26171,6.5,992189970
21,31117,1.9,992189938
21,9074,5.4,992189726
21,14396,4.7,992188845
21,15673,6.4,992189017
21,42618,6.5,992190225
21,171274,6.5,992190091
21,24432,3.2,992189698
21,109417,5.9,992190013
21,13948,4.1,992190271
21,106747,5.3,992188493
21,10929,5.8,992189955
21,14220,4.7,992190107
21,46435,6.7,992190071
21,256962,7,992189647
21,48231,6.2,992189848
21,3509,6.8,992189887
21,82684,7,992189325
21,12142,3.1,992189251
21,23367,5.4,992189402
21,10740,5.9,992190071
21,241239,6.5,992190225
21,14582,6.3,992189575
21,14914,6.3,992189251
21,3902,6.6,992189682
21,77948,4.8,992189472
21,21755,6.8,992189848
21,4960,7.4,992189918
21,128,8.2,992189356
21,14652,5.7,992188864
21,40932,4.9,992188523
21,16608,7.1,992189799
21,334531,6.8,992190271
21,32316,3.3,992190204
21,7299,6.9,992189754
21,13405,6.5,992189608
21,19457,6,992190204
21,112937,2.2,992190174
21,314385,5.4,992190254
21,8953,6.4,992189665
21,29078,5.8,992189608
21,46503,5.9,992189418
21,10448,6.2,992189887
21,13688,6.1,992189938
21,10353,5.8,992190159
21,43935,4.5,992189994
21,11458,5.5,992189938
21,44638,6,992188612
21,241257,5.3,992189446
21,14538,6.6,992189536
21,13250,6.3,992189918
21,133931,5.3,992190174
21,280871,5,992190186
21,239897,0.5,992189504
21,184341,6.1,992189665
21,334074,5.4,992189698
21,199373,6.1,992190145
21,14202,7.1,992189536
21,6968,7.1,992189488
21,581,7.6,992190330
21,52449,5.4,992189848
21,12150,6.7,992190239
21,11247,6.1,992189207
21,4232,7,992188630
21,9378,5.4,992190254
21,694,8.1,992190290
21,105,8,992190071
21,11377,5.5,992189231
21,26367,6,992189862
21,385383,3.9,992189402
21,41210,5.9,992190204
21,12090,5.3,992189726
21,62630,6.5,992189380
21,16110,4.6,992188685
21,29427,6.2,992190119
21,129,8.3,992189608
21,244114,5.9,992188814
22,2669,6.5,994638157
22,203833,7.4,994638573
22,13523,6,994638228
22,25195,6.4,994638077
22,17277,6,994637979
22,50725,6.2,994638245
22,82631,5.8,994638677
22,73191,5.6,994636862
22,22479,6.1,994636839
22,340611,6.8,994638652
22,10065,6,994638704
22,2757,7.3,994638652
22,11683,6,994638043
22,244339,5.8,994638750
22,1878,7.2,994637905
22,23082,6,994638555
22,195589,6.2,994637188
22,854,6.6,994638555
22,2280,6.9,994638726
22,496,6.5,994638533
22,8835,6.1,994638573
22,157,6.4,994638704
22,8643,6.3,994638652
22,10402,5.5,994638750
22,218043,3.7,994638677
22,9043,6.2,994637230
22,21301,5.6,994638533
22,10147,6.5,994638408
22,816,6.5,994636808
22,302688,5.5,994638630
22,60307,6.3,994638608
22,106,7.3,994638333
22,279,7.8,994638677
22,8617,4.8,994638726
22,10625,6.9,994637993
22,10934,6.4,994637122
22,5279,6.8,994638387
22,10013,5.9,994638442
22,194662,7.4,994638333
22,160588,7,994638333
22,9829,6.9,994638354
22,10028,6,994637154
22,10535,4.9,994638333
22,790,6.4,994638354
22,43959,6.9,994638592
22,10364,6.7,994638423
22,16991,5.6,994638750
22,9610,5.8,994638592
22,1578,7.7,994638726
22,25643,5.6,994638630
22,11904,6.7,994638592
22,28665,5.5,994638608
22,44115,7,994638408
22,10569,6.4,994638750
22,10560,6.8,994638677
22,333348,5.4,994636862
22,20483,4.9,994638270
22,11457,7.2,994638212
22,321697,6.8,994638704
22,19840,5.1,994636839
22,22327,5.9,994638555
22,38665,3.7,994638726
22,2575,6.2,994637154
22,11644,7.3,994638354
22,146227,4.9,994638423
22,68924,6.9,994638750
22,253235,5.7,994638091
22,22102,5.6,994638573
22,18701,6.4,994638387
22,10068,5.8,994637690
22,848,6.5,994638408
22,36811,6.7,994637188
22,522,7.3,994638677
22,130150,6.7,994638063
22,12246,6.5,994638555
22,13809,6.9,994638408
22,27380,3.5,994638387
22,10549,7.3,994637483
22,33870,6.8,994637656
22,245703,6.2,994637674
22,10739,6.2,994637707
22,127560,6.7,994638630
22,37903,7.2,994638017
22,396152,5.3,994637549
22,10017,5.9,994637207
22,11468,7,994637425
22,193613,6.7,994637674
22,17436,4.4,994637707
22,43434,6.7,994636839
22,31166,5.6,994638677
22,69848,9.3,994638043
22,8408,6.9,994638704
22,332411,4.5,994638533
22,9389,6.7,994638270
22,9626,5,994638387
22,75638,6,994638063
22,8363,7,994638630
22,15670,6.4,994637276
22,290555,5.7,994638190
22,8328,6.5,994638063
22,10982,5.9,994638270
22,205,7.5,994638442
22,1620,5.9,994637549
22,175541,5.8,994637207
22,241254,4.6,994638503
22,31932,5.4,994636862
22,1933,7.4,994637042
22,679,7.7,994636947
22,11113,7.4,994637020
22,3597,5.6,994636947
22,193893,6.4,994636913
22,9675,6.9,994637020
22,9988,5.8,994638503
22,948,7.4,994636913
22,21765,4.7,994636947
22,146304,6.7,994636947
22,7516,6.4,994637520
22,41439,5.8,994636913
22,2752,5.2,994637020
22,9429,5.9,994636913
22,38117,6,994637020
22,9792,6.1,994638503
22,13778,5.1,994638369
22,228203,7.4,994638369
22,41382,5.6,994637832
22,13960,6,994637793
22,114150,7.3,994637311
22,26602,4.8,994637311
22,10223,6.9,994637832
22,16028,4.6,994637549
22,15639,3.3,994638408
22,16112,6.3,994638333
22,26390,6.2,994638442
23,27759,6.3,914458411
23,109428,6.4,914458070
23,23049,5.6,914458329
23,9310,4.9,914458001
23,11411,4.1,914457721
23,16988,3,914458556
23,7304,7,914458147
23,24747,5.5,914457912
23,58048,2.9,914458237
23,1491,7.1,914458447
23,2989,5.6,914458109
23,10629,6.8,914457789
23,255343,6.1,914457641
23,4723,5.2,914458297
23,10800,6.5,914458202
23,25763,5,914457641
23,79694,4.5,914458264
23,4032,7,914458526
23,18615,5.8,914458001
23,10673,7,914458147
23,4584,7.2,914457756
23,2977,6.9,914458481
23,10760,6,914458109
23,11093,7,914458365
23,207,8.1,914457720
23,8467,6.5,914458109
23,639,7.3,914458001
23,24226,7.4,914457853
23,9285,5.9,914457952
23,14709,6,914458411
23,74643,7.3,914458147
23,13788,4.8,914458526
23,83666,7.6,914458411
23,10781,5.9,914458001
23,318850,6.4,914457854
23,13908,3.7,914458365
23,1417,7.6,914458202
23,39180,4.8,914457756
23,16161,7.4,914457885
23,49950,5.3,914458411
23,10956,5.5,914458001
23,9594,5.3,914458147
23,4638,7.4,914457756
23,13972,4.6,914458038
23,5038,6.7,914458586
23,13491,6.4,914458297
23,10571,5.4,914457952
23,10994,7.2,914458365
23,19994,5.3,914458147
23,25166,5.4,914458237
23,30890,7,914458526
23,23169,6.9,914458481
23,17403,5.7,914458038
23,12120,5.3,914458237
23,9800,7.6,914457720
23,1090,6.8,914457789
23,18475,4.6,914457789
23,40160,5.1,914458038
23,18074,5.5,914457952
23,9689,6.4,914457821
23,9781,6.7,914457885
23,8009,6.8,914457821
23,3877,6.7,914458237
23,8854,4.3,914458038
23,152599,6.2,914458237
23,18840,6.9,914458834
23,68727,6.5,914458526
23,12657,4.7,914458038
23,8265,6.8,914458834
23,12410,6.3,914458481
23,34647,7.2,914458680
23,73935,4.8,914458736
23,28178,7.7,914458297
23,185567,6.7,914458736
23,264656,6.4,914458787
23,35696,4.2,914458787
23,16351,5.7,914458807
23,38717,5.3,914458763
23,18777,5.5,914457672
23,2110,6.2,914458706
23,9035,6.3,914457789
23,90,6.8,914458070
23,771,7.1,914458706
23,12154,5.8,914458763
23,9576,6.9,914457478
23,744,6.7,914458365
23,146,7.2,914457821
23,14,7.9,914457501
23,45269,7.6,914457563
23,9493,5.7,914457478
23,22556,6.4,914457478
23,873,7.7,914457433
23,33196,6.5,914457563
23,205596,8,914457501
23,10765,6,914457392
23,16769,7.2,914457392
23,33217,5.9,914458763
23,132232,6,914457563
23,11153,7.1,914457433
23,208134,6,914457392
23,1165,6.8,914457392
23,4011,7.1,914457720
24,17202,6.1,994230149
24,9587,7,994233649
24,65086,6.1,994232511
24,10053,5.4,994233698
24,11870,5.6,995097444
24,11778,7.8,994230480
24,586,6.7,994233189
24,18736,5.7,995096739
24,134411,5.8,993974197
24,287903,5.9,994230173
24,9276,6.2,993972304
24,15765,6.9,994071193
24,2142,6.6,994230414
24,11397,5.5,995096739
24,77016,7.2,994071171
24,11478,5.8,994071051
24,266856,7.8,994232783
24,13411,4.7,995096555
24,10564,6.9,995096997
24,947,7.8,994233463
24,24150,5.1,994233806
24,228970,7,994232973
24,18405,6.2,994230114
24,6961,6.2,995097225
24,11442,4.5,995096581
24,2493,7.6,994232916
24,14047,6.9,994232569
24,64690,7.4,995097196
24,11132,5.1,994233405
24,17127,5.6,994233585
24,1562,6.5,994233436
24,232679,6.3,993972573
24,17880,6.1,994233486
24,14736,7.4,993973215
24,9434,6.9,994233678
24,23706,4.7,994071137
24,11531,4.3,995097095
24,9100,6.3,993972697
24,116,7.3,994233806
24,38843,6.1,994232660
24,1245,7.5,994233419
24,4995,7.5,994233283
24,10413,5.5,994071115
24,14012,6.1,995096966
24,9793,5.2,994233419
24,12212,4.4,995097384
24,13768,6.4,994071071
24,8975,5,993972573
24,342521,6,995096682
24,45272,5.9,994233323
24,9424,5.5,994233463
24,97367,6.8,994232903
24,254904,6,995097354
24,18681,5.3,994232783
24,12162,7.2,994232648
24,11495,5.9,994232783
24,64689,5.8,994230282
24,157849,6.5,994232987
24,13166,4.6,994233144
24,15511,5.9,995097444
24,37003,6.7,994230398
24,12211,4.4,994233346
24,13816,5.1,994233207
24,51828,7,994233737
24,22798,6.7,994233585
24,7501,5.9,994233001
24,10743,6.4,1000098994
24,37718,5.3,993971477
24,15237,6.3,994232530
24,9686,6.2,994233144
24,17644,2.9,994230187
24,97430,5.2,995097247
24,12257,4.8,993972304
24,13539,5.4,994232949
24,68,7.5,994233323
24,14024,6,994232799
24,115,7.8,995097444
24,7874,6.6,994232729
24,4911,6.5,994230220
24,1988,6.7,994232932
24,16222,5,993972697
24,9557,4.7,994232949
24,9026,6.7,994232619
24,57943,4.7,994232682
24,18276,5.5,995097292
24,8321,7.4,995096635
24,72359,5.6,993972188
24,10186,5.6,994232729
24,25704,5,994071088
24,133694,6,995096885
24,19265,6.8,994071071
24,36047,4.7,994233144
24,8053,7,995096899
24,2290,6,994233160
24,5236,7.2,994233263
24,6552,6.1,994233791
24,1018,7.6,994233678
24,10075,5.4,994232761
24,38031,5.8,994230247
24,42188,6.8,995097247
24,112430,7,993974102
24,6687,6.5,995096937
24,13853,4.8,995096772
24,31306,6.5,994232682
24,8461,6.3,994233283
24,331592,5.5,995097095
24,47692,6.6,994233630
24,19,8,994233207
24,10045,6.5,1000098818
24,400,6.7,994233121
24,253450,6.6,994232530
24,9104,6.5,994230398
24,11190,7.4,1000098839
24,16353,6,994071115
24,23759,5.9,994233001
24,24206,5,993973964
24,10185,6,995096982
24,75033,5.2,995097095
24,74536,4.8,993972376
24,31668,6.1,993972188
24,13501,5.7,1000099191
24,15208,5.6,994232886
24,172391,5.8,993972230
24,262543,5.6,993971477
24,9288,4.8,993972275
24,370980,7.3,993972188
24,20083,6.7,993972275
24,40880,4.5,994071115
24,137,7.4,993972188
24,264999,6.3,993972341
24,454,6.7,1000098818
24,53457,7.2,994071137
24,288980,5.8,993972230
24,33,7.7,1000098818
24,1951,6.9,994230173
24,12405,7.6,994230149
24,10998,6.6,994233207
24,114,7,993972275
24,9396,5.5,994233609
24,319910,5,994232761
24,2604,6.7,993972444
24,864,6.8,994233263
24,14435,5.3,994071171
24,1931,6.1,994233174
24,691,6.6,993972188
24,9877,5.6,993972405
24,62008,6.2,993972613
24,12227,6.5,994233567
24,13824,5.1,994230449
24,71688,6.2,995097342
24,15173,6.4,994233463
24,8291,6.9,995096829
24,13950,5.8,994233021
24,12158,4.5,995097095
24,11586,4.5,994233698
24,10008,5.3,994230220
24,2830,4.4,994233039
24,12403,6.2,994233725
24,34563,5.7,994233121
24,14557,5.6,994230334
24,10368,5.8,994232761
24,10280,5.5,993972444
24,12637,6.1,995097422
24,34152,6.7,994233174
24,14434,5,993972463
24,11470,4.5,993972444
24,10741,6.4,993972376
24,24940,5.3,994233463
24,82679,5.5,994233649
24,2013,7.4,993971477
24,1440,6.9,994233013
24,18041,5.5,994233662
24,28029,6.2,994233597
24,1123,6.4,994230247
24,14033,4.4,994233436
24,87729,5.2,994233585
24,16899,6.3,994071115
24,41317,5.8,994233791
24,245700,6.3,994233323
24,37842,5.8,994071183
24,9045,7.1,994230323
24,44092,6.7,995096920
24,16005,6.3,994232783
24,44754,6.1,994233831
24,23988,4,994232818
24,43949,7.4,994230201
24,142,7.5,994233389
24,9603,6.9,995096843
24,10712,6.9,994230247
24,243938,5,994233710
24,10876,6.8,994071151
24,86838,6.7,994071171
24,25208,6,994233144
24,613,7.7,994233507
24,1913,7.2,994233767
24,97370,6,994232544
24,801,7.1,995096682
24,70829,4.7,994233323
24,54518,4.8,994233039
24,44214,7.3,995096829
24,240,8.3,994232569
24,9816,6.3,994233698
24,10131,5.8,994230173
24,339984,6.7,995097278
24,8859,5.2,995097247
24,11967,6.6,994232799
24,239563,7.1,994232818
24,222899,6,993973964
24,4951,7.3,994230298
24,10985,5.7,994233405
24,9644,5.7,993972405
24,332567,6.2,994230247
24,1954,7.3,1000098866
24,15489,4.8,1000098866
24,15250,7.1,994233507
24,22345,3.3,1000098839
24,9448,6.1,995097115
24,38223,5.7,993972573
24,11186,5.8,994233791
24,136835,5.6,993972613
24,5876,6.7,994233752
24,264660,7.6,995097247
24,492,7.3,994230114
24,25462,6.6,993973246
24,238603,5.7,993972463
24,10691,6.6,994230436
24,1251,7.2,994232729
24,5172,6.2,995097308
24,58680,5.5,994233767
24,264644,8.1,995097422
24,14577,6.5,994233039
24,11592,6.4,994232853
24,16406,5.7,994230187
24,19052,6.6,994233831
24,3682,5.5,994232949
24,9683,5.1,994232903
24,2084,6.1,993972188
24,107811,5.7,994071088
24,2266,6.8,994232648
24,13074,5.9,993971477
24,144340,5.4,994233486
24,48217,6.7,994230480
24,28211,5.9,994233283
24,47502,4.8,994071115
24,9950,6.5,994230149
24,84892,7.7,993973992
24,24227,4.5,994232745
24,9672,6.4,994232932
24,44853,5.6,993973193
24,157544,4.6,993973246
24,59678,6.3,993974240
24,79777,5.8,1000098963
24,158011,6.6,995097368
24,407887,5.8,994233160
24,17043,5.3,993974032
24,8952,6.4,994233678
24,62204,7.1,993973215
24,13435,6.7,994233297
24,17187,6.9,993972376
24,319,7.5,993974175
24,59457,5.9,994230312
24,9504,7.5,993974175
24,37414,6,995097444
24,6217,6,993973246
24,26688,5.4,993973246
24,43867,8.4,994233323
24,6615,7.1,993972275
24,14574,7.7,993974062
24,16,7.6,994233463
24,39780,6.2,993972405
24,21612,7.3,993973992
24,36691,5.8,993972444
24,23631,6.3,1000098882
24,45324,6,993974090
24,12144,7,993973127
24,11658,7.4,993974062
24,56601,6.3,994230173
24,9552,7.5,993973158
24,578,7.5,993974265
24,2105,6.4,993974334
24,126319,7.6,993973097
24,10136,5.6,993973127
24,67660,6.9,993973158
24,10611,6.2,994232610
24,154,7.3,993974062
24,3049,6.4,993974152
24,860,7,993974240
24,9281,7,993971477
24,75674,6.3,993974152
24,9762,6.7,993974240
24,3179,6.5,993973193
24,184,7.3,993973964
24,13335,6.2,994233486
24,76726,6.6,993974126
24,10269,6.2,993973097
24,36819,6.6,993974265
24,17130,4.7,993974265
24,57214,6.5,993973097
24,11202,7.3,995097115
24,9357,6.6,993974032
24,13812,5.5,993973964
24,9030,5.5,994233377
24,19084,4.7,994230425
24,8386,6.3,993972304
24,10437,7.2,994071071
24,1360,7.3,994230371
24,101267,6.5,993972463
24,222935,7.6,993973158
24,10220,6.9,993973158
24,284296,6.3,993973193
24,31915,5.4,994233436
24,11601,6.5,994232853
24,205220,7.4,993974126
24,11354,6.4,993974240
24,16241,6.6,994233052
24,14191,5.8,994232745
24,286565,6.1,993973992
24,26710,4.3,993974286
24,129670,7.4,995097422
24,9059,6.7,994230343
24,34549,5.4,995097343
24,57157,5.6,993973127
24,1948,6.6,1000098905
24,28353,5.3,993974126
24,46889,5.3,993974032
24,38093,6.1,993974265
24,14976,6.1,994821299
24,11027,6.4,993973127
24,3635,6.4,994821122
24,387,7.9,995097225
24,6020,4.6,994232682
24,122906,7.8,994232853
24,9550,7.1,994230282
24,60599,6.1,1000098918
24,227719,6.4,994233189
24,14299,6.9,995096937
24,19419,4.9,993974240
24,12088,5.7,993973158
24,14799,5.9,993973193
24,9466,6,993974175
24,7510,5.8,994821252
24,31246,3,1003292650
24,61752,5.7,1002796545
24,10944,4.6,993974152
24,10362,6.6,994821411
24,14778,6,994230414
24,1255,6.7,993973992
24,45226,6.8,993974032
24,10212,6.9,994232866
24,8669,6.5,994233323
24,179144,7.3,994821318
24,16857,6.4,993972697
24,86825,6.5,995096861
24,844,6.9,994233361
24,8060,6.1,994821122
24,15907,6.9,1002796616
24,38448,6.5,1002796707
24,327,6.8,994232498
24,9260,6.2,993974032
24,61337,6.1,994821252
24,13079,6.1,994821081
24,89325,5.3,993972341
24,4170,6.8,993973097
24,41508,6.5,1002796582
24,12479,5.2,1002796423
24,44555,4.8,994821230
24,10133,6.7,993974062
24,21345,7.6,993973158
24,173931,3,994233567
24,61984,6.3,994821252
24,50601,5.8,993974214
24,26466,6.9,993974152
24,345003,4.3,1002796492
24,236751,6,994233507
24,107,7.7,993972341
24,357837,4.3,993972230
24,8913,6.4,993974062
24,13889,7.5,1015727536
24,18530,5.5,993972508
24,358451,6.3,993974126
24,927,6.9,993974175
24,11,8.1,994821176
24,291870,5.7,1002796564
24,907,7.4,1002796685
24,206563,7.1,993974334
24,11887,6.2,993974334
24,45317,7.2,994232916
24,12094,6.4,1015727713
24,10377,7.3,993974090
24,249164,7.3,993973193
24,256092,3.9,994821176
24,9942,6.6,1003292458
24,10748,5.6,1009614700
24,1817,6.7,994821382
24,10229,7.5,1002796868
24,687,7.3,994821369
24,796,6.6,1003292381
24,22804,6,1002796751
24,10156,6.5,994821204
24,12837,7.4,994821122
24,17708,4.1,1002796478
24,13937,5.9,1003292410
24,28932,6.4,994821356
24,31909,5.5,994821147
24,167073,7.2,994229955
24,3175,7.7,1003292428
24,14369,5.8,994229996
24,16888,5.7,994229955
24,121826,6.3,994821330
24,10646,4.9,994821283
24,12149,7,1002796564
24,304357,7.3,993973215
24,11184,6.6,994229996
24,766,7.3,994230012
24,20009,5.4,1002796442
24,1587,7.5,993974197
24,30973,8.2,993973097
24,11109,6.8,993974090
24,9027,5.1,993972376
24,63020,6.6,1002796423
24,86829,7.2,1000098718
24,11065,5.8,1002796639
24,13888,5.1,1000098695
24,42345,5.9,1002796277
24,13994,6,1000098736
24,1590,6.2,1003292410
24,62728,5.6,994229980
24,11917,5.9,994821094
24,45138,7.3,1002796277
24,80271,5.9,1000098695
24,4657,5.7,1000098718
24,14395,6.1,994821283
24,24137,6.3,1000098695
24,190847,5.2,1000098752
24,11056,5.6,994230024
24,62,7.9,1002796277
24,601,7.3,994229955
24,13067,5.8,994821283
24,25379,6.8,1000098736
24,88641,8.5,994230480
24,58051,5.2,993972405
24,14877,5,994821265
24,96399,6.4,1000098994
24,304410,7,1000098752
24,489,7.9,1002796309
24,373314,5.3,1015727536
24,214,6.1,1000098718
24,10890,6.5,1003292630
24,1588,5.8,1009614594
24,316727,6.1,1002796277
24,10314,5.7,1015727294
24,663,5.9,1009614700
24,11804,5.6,1009614700
24,16781,6,1015727565
24,11873,6.7,1002796616
24,9289,7.2,1015727631
24,10414,6.4,1015727776
24,1970,5.8,1003292564
24,9614,6.5,994233463
24,8922,6.1,1009614793
24,1648,6.7,1009614653
24,17917,7,1015727461
24,74534,6.9,994821318
24,19405,6.6,994232783
24,9355,5.9,1015727646
24,10999,6.4,995097225
24,321258,5.8,1015727520
24,44040,5.8,1015727520
24,10426,6,1002796656
24,280092,6.2,994070608
24,13938,6.4,1009614739
24,10163,5.4,1015727428
24,12182,6.4,994070578
24,1832,6.8,994070563
24,9034,5.5,994070563
24,15301,6.2,994070543
24,10135,6.3,994070543
24,26352,6,994070525
24,20616,5,994070508
24,9794,5.3,994070508
24,15037,6.1,994070479
24,227,6.9,994070462
24,294272,6.2,1000098941
24,11336,6.9,1002796751
24,283445,5.4,1002796671
24,88036,5.8,1015727501
24,10984,5,1015727428
24,22824,5.8,1003292564
24,9526,6.4,1023595308
24,39349,5.2,1023595292
24,15983,5.3,1015727700
24,14544,6.1,1015727589
24,11545,7.5,1023595209
24,42684,4.7,1050209376
24,268238,6.3,1050209526
24,8359,6.4,1050209376
24,15648,5.5,1050209355
24,41823,6.3,1050209458
24,11891,6.1,1050209404
24,9362,6.6,1050209376
24,9902,6,1050209355
24,14729,6.6,1050209472
24,9455,6,1050209404
24,103731,7,1050209355
24,10090,5.6,1050210112
24,164558,8,1050209119
25,19905,5.4,1277963666
25,17710,5.6,1277961630
25,75900,6.6,1277961679
25,9515,6.2,1277963396
25,27322,8.1,1277962345
25,328425,6.7,1277962722
25,14120,6.1,1277963417
25,10050,5.5,1277963945
25,1542,7.4,1277963349
25,10490,6.4,1277963741
25,87093,6.8,1277963657
25,10029,6.2,1277961915
25,9893,5.3,1277963771
25,11507,6.4,1277963491
25,37931,5.1,1277963607
25,3472,6.8,1277961618
25,87818,4.4,1277963726
25,13160,5.3,1277962554
25,88005,6.3,1277963325
25,52067,5.9,1277963984
25,73,8.2,1277963435
25,134597,5.9,1277962776
25,24034,5.5,1277963473
25,14283,7.3,1277963493
25,404,7.7,1277961712
25,13201,5.5,1277963426
25,209403,6.4,1277961902
25,7942,6.2,1277963321
25,73247,3.8,1277963486
25,253331,6.5,1277963390
25,34043,4.1,1277963557
25,9952,6.9,1277961670
25,256924,6.6,1277963635
25,82532,6.1,1277963538
25,41110,6.9,1277963369
25,134371,5.4,1277963382
25,2088,5.7,1277963366
25,10388,6.6,1277963317
25,1640,7.2,1277963488
25,25520,6.4,1277962804
25,27342,6.8,1277963460
25,13689,7.3,1277963780
25,67911,4.4,1277963616
25,24664,6.3,1277963918
25,329440,4.8,1277963894
25,47890,6,1277963750
25,252512,5.8,1277961784
25,55720,7,1277963513
25,9613,6.4,1277963864
25,29076,5.4,1277961686
25,29339,6.8,1277962464
25,68812,6.4,1277963574
25,32740,5.5,1277963593
25,14195,6.2,1277963534
25,73567,6.5,1277963439
25,41479,6.1,1277963681
25,15394,6.8,1277963610
25,10071,4.9,1277963524
25,1989,6,1277963928
25,91076,6.3,1277963849
25,12779,4.8,1277963551
25,13191,5.6,1277963446
25,11770,6.6,1277964692
25,12703,5.5,1277963589
25,64559,6.4,1277961605
25,222649,6.5,1277963809
25,115872,5.3,1277963842
25,101173,5.9,1277963785
25,25350,6.3,1277963506
25,10034,6.4,1277963826
25,20178,6.5,1277962645
25,5072,6.4,1277962535
25,18191,6,1277964031
25,31007,6.4,1277963987
25,11546,4.1,1277963815
25,41894,6,1277963714
25,184374,5.8,1277963670
25,268171,6.2,1277963833
25,78149,3,1277963478
25,24663,4.8,1277963902
25,39037,5.4,1277961929
25,22805,4.7,1277961642
25,39055,5.8,1277963884
25,245846,5.1,1277964504
25,25186,7,1277961825
25,15017,3.9,1277963950
25,12245,5.7,1277963409
25,49787,5.4,1277963691
25,16358,6.4,1277964446
25,7006,5.6,1277963773
25,66767,4.3,1277963888
25,17622,6.1,1277963619
25,283671,6.5,1277963914
25,18516,6.4,1277963420
25,217708,6.9,1277963851
25,42057,4.3,1277963517
25,17577,4,1277963802
25,14608,6.4,1277963969
25,34417,5,1277961646
25,15067,7.1,1277963579
25,78383,4.9,1277962413
25,43090,6.7,1277961660
25,16614,6.4,1277963973
25,9700,6,1277962748
25,10471,6.4,1277963735
25,250066,4.3,1277963998
25,667,6.5,1277963584
25,208869,6.1,1277963873
25,86837,7.5,1277963910
25,10306,4.5,1277963953
25,106845,4.9,1277962279
25,11576,7,1277963529
25,219,7.3,1277962453
25,11827,6.2,1277963604
25,22820,6.2,1277963933
25,31174,6.9,1277962425
25,244316,5.1,1277964502
25,37737,6,1277962380
25,62215,7,1277962326
25,66125,7.1,1277962801
25,132316,7.3,1277964883
26,348,7.9,839270709
26,30497,7.2,839270773
26,27586,6.3,839270773
26,14811,7.4,839270953
26,660,6.5,839270792
26,68684,5.7,839270753
26,40794,7,839270792
26,9400,6.9,839270731
26,16162,6.8,839270563
26,10585,6.3,839270633
